funding_completed
1.0
0.009360103334003299
0.0012378350974678353
0.0003817325665430064
-0.0097302059995933
0.0011692981198685513
-0.0076329847220279945
-0.011571511156355224
0.00621460904645771
0.026533966831542136
0.0004634601129177612
-0.002339175170263401
-0.007440867995483867
-0.009968067227257882
0.015443970013768175
-0.008900588797701201
-0.0018623282677060129
-0.004180721749843164
-0.01545252999181262
-0.003130535068982036
0.02070835654160945
0.004367542849906694
-0.026523910816160345
-0.0068835253755440695
0.005843123514855024
-0.0017476944197960828
0.0002550090709800023
0.011137441210852663
0.01317225380608041
